FICHIER,CHAMPS,DESCRIPT,NMGT,LIGNE3,IGRO,PLANT_ID,LAI_INIT,BIO_INIT,PHU_PLT,LIGNE9,BIOMIX,CN2,USLEP,BIO_MIN,FILTERW,LIGNE15,IURBAN,URBLU,LIGNE18,IRRSC,IRRNO,FLOWMIN,DIVMAX,FLOWFR,LIGNE24,DDRAIN,TDRAIN,GDRAIN,LIGNE 28,NROT,LIGNE 30,MONTH,DAY,MGT_OP,MONTH,DAY,MGT_OP,SWEEPEFF,FR_CURB,MONTH,DAY,MGT_OP,GRZ_DAYS,MANURE_ID,BIO_EAT,BIO_TRMP,MANURE_KG,MONTH,DAY,MGT_OP,FERT_DAYS,CFRT_ID,IFRT_FREQ,CFRT_KG,MONTH,DAY,MGT_OP,CPST_ID,PEST_DAYS,IPEST_FREQ,CPST_KG,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,TILL_ID,CNOP,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,MONTH,DAY,MGT_OP,TILL_ID,CNOP,MONTH,DAY,MGT_OP,PLANT_ID,CURYR_MAT,HEAT_UNITS,LAI_INIT,BIO_INIT,HI_TAR,BIO_TARG,CNOP,MONTH,DAY,MGT_OP,FERT_DAYS,CFRT_ID,IFRT_FREQ,CFRT_KG,MONTH,DAY,MGT_OP,CPST_ID,PEST_DAYS,IPEST_FREQ,CPST_KG,MONTH,DAY,MGT_OP,AFERT_ID,AUTO_NSTRS,AUTO_NAPP,AUTO_NYR,AUTO_EFF,AFRT_SURFACE,MONTH,DAY,MGT_OP,WSTRS_ID,AUTO_WSTRS,IRR_EFF,IRR_MX,IRR_ASQ,MONTH,DAY,MGT_OP,IHV_GBM,HARVEFF,HI_OVR,MONTH,DAY,MGT_OP,GRZ_DAYS,MANURE_ID,BIO_EAT,BIO_TRMP,MANURE_KG,MONTH,DAY,MGT_OP,PEST_ID,PST_KG,PST_DEP,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,IHV_GBM,HARVEFF,HI_OVR,MONTH,DAY,MGT_OP,CNOP,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,TILL_ID,CNOP,MONTH,DAY,MGT_OP,PLANT_ID,CURYR_MAT,HEAT_UNITS,LAI_INIT,BIO_INIT,HI_TAR,BIO_TARG,CNOP,MONTH,DAY,MGT_OP,FERT_DAYS,CFRT_ID,IFRT_FREQ,CFRT_KG,MONTH,DAY,MGT_OP,CPST_ID,PEST_DAYS,IPEST_FREQ,CPST_KG,MONTH,DAY,MGT_OP,AFERT_ID,AUTO_NSTRS,AUTO_NAPP,AUTO_NYR,AUTO_EFF,AFRT_SURFACE,MONTH,DAY,MGT_OP,WSTRS_ID,AUTO_WSTRS,IRR_EFF,IRR_MX,IRR_ASQ,MONTH,DAY,MGT_OP,IHV_GBM,HARVEFF,HI_OVR,MONTH,DAY,MGT_OP,SWEEPEFF,FR_CURB,MONTH,DAY,MGT_OP,GRZ_DAYS,MANURE_ID,BIO_EAT,BIO_TRMP,MANURE_KG,MONTH,DAY,MGT_OP,PEST_ID,PST_KG,PST_DEP,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,IHV_GBM,HARVEFF,HI_OVR,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,IHV_GBM,HARVEFF,HI_OVR,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,CNOP,MONTH,DAY,MGT_OP,IMP_TRIG,MONTH,DAY,MGT_OP,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,TILL_ID,CNOP,MONTH,DAY,MGT_OP,HARVEFF,HI_OVR,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,TILL_ID,CNOP,MONTH,DAY,MGT_OP,PLANT_ID,CURYR_MAT,HEAT_UNITS,LAI_INIT,BIO_INIT,HI_TAR,BIO_TARG,CNOP,MONTH,DAY,MGT_OP
000010011,PAST,clay,0,Initial Plant Growth Parameters,1,12,0,1000,1000,General Management Parameters,0.2,80,1,0,0,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,3,45,200,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,29,7,1,1,,,,,,,,,,,,,,,,5,30,3,45,200,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,13,7,1,1,,,,,,,,,,,,,,,,,,,,,7,30,3,45,200,0.2,,,,,,,8,24,7,1,1,,8,30,3,45,200,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000010012,PAST,clay,0,Initial Plant Growth Parameters,1,12,0,1000,1000,General Management Parameters,0.2,80,1,0,0,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,3,45,200,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,29,7,1,1,,,,,,,,,,,,,,,,5,30,3,45,200,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,13,7,1,1,,,,,,,,,,,,,,,,,,,,,7,30,3,45,200,0.2,,,,,,,8,24,7,1,1,,8,30,3,45,200,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000010013,PAST,clay,0,Initial Plant Growth Parameters,1,12,0,1000,1000,General Management Parameters,0.2,80,1,0,0,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,3,45,200,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,29,7,1,1,,,,,,,,,,,,,,,,5,30,3,45,200,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,13,7,1,1,,,,,,,,,,,,,,,,,,,,,7,30,3,45,200,0.2,,,,,,,8,24,7,1,1,,8,30,3,45,200,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000010014,PAST,clay,0,Initial Plant Growth Parameters,1,12,0,1000,1000,General Management Parameters,0.2,80,1,0,0,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,3,45,200,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,29,7,1,1,,,,,,,,,,,,,,,,5,30,3,45,200,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,13,7,1,1,,,,,,,,,,,,,,,,,,,,,7,30,3,45,200,0.2,,,,,,,8,24,7,1,1,,8,30,3,45,200,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000010015,PAST,loam,0,Initial Plant Growth Parameters,1,12,0,1000,1000,General Management Parameters,0.2,74,1,0,0,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,3,45,200,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,29,7,1,1,,,,,,,,,,,,,,,,5,30,3,45,200,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,13,7,1,1,,,,,,,,,,,,,,,,,,,,,7,30,3,45,200,0.2,,,,,,,8,24,7,1,1,,8,30,3,45,200,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000010016,PAST,loam,0,Initial Plant Growth Parameters,1,12,0,1000,1000,General Management Parameters,0.2,74,1,0,0,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,3,45,200,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,29,7,1,1,,,,,,,,,,,,,,,,5,30,3,45,200,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,13,7,1,1,,,,,,,,,,,,,,,,,,,,,7,30,3,45,200,0.2,,,,,,,8,24,7,1,1,,8,30,3,45,200,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000010017,PAST,loam,0,Initial Plant Growth Parameters,1,12,0,1000,1000,General Management Parameters,0.2,74,1,0,0,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,3,45,200,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,29,7,1,1,,,,,,,,,,,,,,,,5,30,3,45,200,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,13,7,1,1,,,,,,,,,,,,,,,,,,,,,7,30,3,45,200,0.2,,,,,,,8,24,7,1,1,,8,30,3,45,200,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000010018,PAST,loam,0,Initial Plant Growth Parameters,1,12,0,1000,1000,General Management Parameters,0.2,74,1,0,0,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,3,45,200,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,29,7,1,1,,,,,,,,,,,,,,,,5,30,3,45,200,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,13,7,1,1,,,,,,,,,,,,,,,,,,,,,7,30,3,45,200,0.2,,,,,,,8,24,7,1,1,,8,30,3,45,200,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000010019,RNGB,clay,0,Initial Plant Growth Parameters,1,16,0,1500,2000,General Management Parameters,0.2,73,1,0,0,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000010020,RNGB,clay,0,Initial Plant Growth Parameters,1,16,0,1500,2000,General Management Parameters,0.2,73,1,0,0,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000010021,RNGB,clay,0,Initial Plant Growth Parameters,1,16,0,1500,2000,General Management Parameters,0.2,73,1,0,0,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000010022,RNGB,clay,0,Initial Plant Growth Parameters,1,16,0,1500,2000,General Management Parameters,0.2,73,1,0,0,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000010023,RNGB,cllo,0,Initial Plant Growth Parameters,1,16,0,1500,2000,General Management Parameters,0.2,65,1,0,0,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000010024,RNGB,cllo,0,Initial Plant Growth Parameters,1,16,0,1500,2000,General Management Parameters,0.2,65,1,0,0,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000010025,RNGB,cllo,0,Initial Plant Growth Parameters,1,16,0,1500,2000,General Management Parameters,0.2,65,1,0,0,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000010026,RNGB,cllo,0,Initial Plant Growth Parameters,1,16,0,1500,2000,General Management Parameters,0.2,65,1,0,0,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000010027,RNGB,hils,0,Initial Plant Growth Parameters,1,16,0,1500,2000,General Management Parameters,0.2,48,1,0,0,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000010028,RNGB,hils,0,Initial Plant Growth Parameters,1,16,0,1500,2000,General Management Parameters,0.2,48,1,0,0,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000010029,RNGB,hils,0,Initial Plant Growth Parameters,1,16,0,1500,2000,General Management Parameters,0.2,48,0.6,0,0,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000010030,RNGB,hils,0,Initial Plant Growth Parameters,1,16,0,1500,2000,General Management Parameters,0.2,48,1,0,0,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000010031,RNGB,salo,0,Initial Plant Growth Parameters,1,16,0,1500,2000,General Management Parameters,0.2,65,1,0,0,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
